-187.07336,578.3845,
-465.67862,-734.05316,
-472.23837,-714.67365,
-451.09113,-710.728,
-184.1474,538.08844,
100.48773,736.6184,
-197.22052,533.3599,
-537.04456,365.35297,
84.48123,706.76184,
-520.63367,343.87057,
-511.3343,367.35864,
-499.56046,363.9169,
-315.60376,325.94373,
103.47949,732.3562,
-300.84576,287.4876,
-483.5574,-746.02814,
-454.62448,-677.9243,
-474.37256,-698.91846,
-175.82314,567.61206,
-313.30383,298.81543,
-445.05548,-697.97876,
-541.0931,354.33688,
-507.0453,375.50244,
-543.5501,363.57703,
-484.279,-716.21094,
127.85503,727.0122,
-501.40952,317.11444,
-446.17584,-710.3164,
93.570435,697.1472,
-512.6466,350.96793,
-178.52383,567.3793,
-501.86566,340.7089,
-528.7569,345.6496,
82.2035,722.31226,
-193.97328,544.0246,
79.43161,759.2178,
-505.79462,354.85645,
-501.1213,331.30014,
-474.42325,-719.7193,
-453.60156,-689.56213,
-502.67856,345.33154,
69.68224,752.2861,
-189.891,561.48645,
-520.5812,366.42236,
-297.87448,306.96347,
81.54727,760.76544,
138.54381,732.0447,
96.587425,753.0241,
-335.34348,305.09448,
99.73865,736.10876,
-184.84454,552.8192,
98.87553,714.0935,
52.4223,707.4759,
-534.4877,384.67746,
-456.7434,-709.1022,
-515.1336,388.64462,
-481.1341,-710.9492,
-509.64398,363.27032,
97.78233,722.51135,
-324.6502,297.68878,
-510.919,335.2905,
-309.07428,307.359,
-200.58531,573.06146,
-462.2588,-672.74426,
-501.1087,362.90665,
-291.63516,305.48254,
-285.92175,322.73166,
-305.04547,303.75308,
107.51415,726.5489,
88.63558,710.64185,
-288.41824,285.04556,
-161.571,546.7581,
-192.12518,549.0544,
119.29471,737.3732,
108.52586,735.01,
-510.53302,364.35037,
84.64497,749.3176,
-155.35033,550.7189,
-307.05734,342.46906,
-297.9489,303.09915,
-227.06279,519.8888,
-508.98038,369.9085,
-452.52643,-700.8205,
-464.7672,-690.90186,
-458.35123,-683.67596,
-274.18814,314.6071,
-278.79895,311.7425,
-538.40796,394.59924,
-521.54034,368.60916,
-511.484,385.81717,
-299.9093,299.28268,
-463.27295,-711.5453,
-444.84033,-719.29816,
-517.9278,370.9416,
-173.27486,583.52386,
73.1498,730.18414,
-173.15417,575.30725,
-148.0508,554.24963,
-197.00197,563.7194,
-325.18323,318.83344,
-305.70178,330.64914,
-449.8081,-702.8594,
144.2424,738.4946,
-327.97977,300.24176,
127.84681,757.9492,
-466.10895,-723.5961,
93.84595,716.70703,
63.592937,742.6823,
-320.48523,344.38556,
-446.4846,-718.78406,
