-1658.5057,-718.25024,
1415.3354,-1335.9951,
1781.739,-1955.8474,
1795.0579,-1746.9933,
-1230.888,1691.2072,
-1508.5675,-1070.1735,
2408.2827,-2137.5723,
2009.5569,-1926.7554,
1576.3328,-1494.2606,
1681.9851,-1775.3604,
1661.7058,2156.122,
2187.8044,-2399.611,
-1460.5317,1800.3966,
989.68896,1432.3074,
1817.2275,1992.6906,
-1570.8567,1764.0022,
1744.7854,-1699.0363,
885.7677,1545.4642,
1779.5635,-1771.5065,
2077.269,953.1037,
998.3312,-954.8765,
1825.4227,-1865.2563,
-637.9223,-643.7969,
1920.6578,605.7791,
-921.709,-44.443726,
1197.0569,-897.654,
-1772.0977,1444.8367,
1585.8472,-1997.4219,
1023.3834,1255.1007,
918.32477,-349.7135,
1808.09,2094.8733,
1220.9031,879.8712,
938.4813,768.45276,
-227.68526,408.42157,
-334.75574,812.6996,
1915.9817,722.119,
1871.4055,571.22296,
-2084.6982,-1261.7445,
338.67932,916.09424,
1641.6816,1455.3352,
1817.745,-1918.8066,
1747.9354,-1823.98,
-1553.0505,-950.9596,
1398.6866,1732.3877,
-1727.3119,-974.84,
-1692.0673,1456.5841,
1511.2488,-1934.362,
1039.1785,1967.2517,
2060.1416,422.36316,
1764.5316,2074.1008,
1910.3315,-2021.1865,
476.07523,1368.2021,
1168.2288,2049.7444,
-978.0722,-318.51135,
1119.7451,1471.0322,
2003.0239,-1595.659,
1099.9927,2020.46,
1207.9797,1867.786,
-1824.5419,-774.36255,
1380.6547,1837.7866,
926.50116,1404.3137,
1522.5072,512.4507,
-224.96251,990.50305,
-1743.1328,-1094.7759,
-637.90546,-366.4137,
1250.781,-391.7484,
1559.498,-1000.73505,
950.7621,1450.6826,
-40.853172,627.3156,
-1435.3269,-1379.2211,
2008.379,-1649.4625,
1745.6619,2068.4722,
1812.3905,1927.4127,
1972.3417,684.04706,
-209.35368,577.5896,
1235.2283,-691.645,
2546.338,-1634.1858,
1333.2415,-847.7485,
1974.5354,1445.2349,
1529.3857,-1387.9874,
-308.6551,505.68164,
2078.4795,1914.0992,
1752.0012,1951.2251,
-1191.4362,1792.9943,
-781.32904,-644.09125,
-1745.1693,-965.86536,
-756.3429,-772.3592,
-1861.6693,1649.4254,
1562.44,1609.8789,
1986.6553,653.69336,
1969.8987,-1823.0782,
1874.2797,387.2031,
2685.8137,-1626.144,
-1774.6387,1723.1737,
-736.31165,-45.921844,
1203.4014,-821.5375,
467.0412,328.4613,
-1462.2661,-750.0171,
-1573.5941,1734.3141,
