-1022.5113,327.9271,
918.67303,-275.5277,
782.77545,-170.63774,
-709.67957,-43.674362,
561.3591,-904.9934,
541.0421,-912.8782,
793.9316,-196.75848,
-1007.1203,357.71536,
794.03033,-120.722595,
911.6893,-255.6988,
920.42236,-267.7368,
602.4642,-880.0369,
-973.22266,306.1801,
-1001.34106,332.90433,
550.2315,-902.85596,
569.45734,-901.6433,
-974.8005,355.07663,
768.7111,-122.627846,
575.5515,-898.62726,
918.25256,-270.49048,
536.38275,-874.71484,
805.8975,-142.29483,
881.7992,-281.99774,
-989.67993,319.92572,
-1016.67377,282.03604,
785.4879,-173.46284,
589.80615,-971.55054,
-653.6763,-35.62536,
923.59454,-285.92996,
807.2649,-153.46274,
-715.1788,-51.411777,
571.9914,-866.4164,
-687.3635,-47.61477,
772.2469,-127.29235,
802.67163,-136.02046,
-706.36456,-36.17638,
542.13763,-889.76276,
926.6426,-281.19388,
573.1264,-900.14056,
927.2453,-237.39653,
536.61804,-921.742,
572.8086,-895.7651,
738.0505,-107.90866,
-665.10626,-54.019653,
577.3902,-910.6487,
876.08154,-297.0717,
760.4409,-137.27489,
561.381,-904.16296,
-1003.1195,274.40656,
-983.894,320.15182,
-1027.0817,331.01614,
-668.6392,-14.58622,
795.7562,-104.413376,
553.3785,-932.4668,
-694.6361,-38.43053,
931.7676,-213.62624,
-1019.27374,335.72296,
-665.5685,-48.523563,
-739.73883,-73.02457,
814.9123,-160.49762,
922.13464,-224.26498,
-716.3734,-69.129135,
-730.425,-76.88157,
939.2822,-244.60042,
807.5134,-150.87492,
-1006.4076,308.76624,
580.8832,-904.02216,
942.019,-214.45953,
-710.46967,-68.82363,
-1003.2872,359.84802,
595.28925,-909.30597,
929.88293,-254.46413,
573.1813,-903.78046,
-706.60156,-36.431488,
-681.3855,-60.92134,
-964.51654,304.1712,
547.932,-929.97125,
790.35236,-162.66797,
-665.7277,-13.646999,
841.18427,-154.62198,
919.42773,-262.04456,
752.93585,-142.56917,
571.1108,-885.50256,
-733.26086,-25.115147,
564.3399,-897.63574,
567.38245,-945.36884,
-644.8647,-64.56128,
-1001.0297,333.36295,
-716.2248,-26.927668,
-982.1583,334.55856,
787.76746,-162.46152,
885.43567,-247.42123,
945.0907,-224.74199,
953.14984,-245.84158,
558.30914,-881.8529,
-1015.17944,302.23093,
-1033.7487,318.0655,
570.8829,-883.2514,
519.40344,-878.97473,
-724.9437,-39.62896,
-721.79504,-48.264053,
