31.082764,-62.100243,
45.97613,35.98866,
-98.56332,-40.719288,
35.021717,-66.24884,
15.780739,52.082287,
16.186468,51.6798,
33.421036,-65.86217,
38.37249,37.27016,
-98.348015,-44.461227,
-99.238464,-46.352474,
15.873559,57.10849,
-91.51687,-45.29328,
-103.28245,-46.139427,
45.35771,36.028625,
12.795806,57.700172,
-52.680412,65.83149,
37.27564,-67.45816,
44.263268,34.239525,
-45.31267,56.039127,
16.80988,54.411186,
-91.69474,-39.884136,
30.292645,-61.7539,
-46.527084,59.91825,
39.825954,39.438145,
28.025038,-62.195366,
-49.786182,62.758827,
20.565546,54.041134,
-51.441055,67.4524,
41.605724,32.702248,
11.979991,56.07024,
31.975122,-60.09399,
34.397034,39.240154,
-50.625877,61.908318,
30.146765,-64.566086,
27.055271,-63.05209,
19.202415,51.934208,
14.166459,53.894703,
42.147602,39.491894,
35.438183,45.10778,
41.894157,39.207756,
39.281918,39.318848,
37.15213,-63.39151,
-48.26986,63.467316,
29.984295,-59.71026,
26.947615,-63.8163,
-94.2727,-43.29071,
38.92366,34.44986,
33.11008,-63.09398,
14.530549,52.54515,
37.18261,40.758812,
18.23996,57.089794,
39.976574,40.97151,
-96.59581,-43.819946,
19.305727,52.13283,
-46.261433,63.7954,
-95.53862,-45.992035,
-98.15937,-49.62885,
-92.974144,-46.3055,
49.97686,40.604507,
-99.62734,-53.249508,
30.702602,-62.40076,
-93.473915,-37.12948,
23.835033,-62.001404,
42.882584,38.684246,
-54.73432,56.831158,
-49.508804,57.05792,
-96.77703,-48.506546,
-98.07014,-46.329407,
-95.93951,-39.188267,
-95.968956,-40.399696,
36.900856,-66.81658,
43.020245,42.488117,
44.564804,44.010235,
43.78853,44.095577,
43.59233,40.387268,
-101.46082,-40.952206,
-89.61928,-46.429016,
40.435173,34.58072,
40.850212,38.411846,
-92.19418,-42.990154,
-97.47209,-46.668297,
-50.28688,63.49533,
30.3883,-62.708897,
11.917381,47.90811,
13.092691,53.14959,
-90.80984,-40.09187,
44.06091,35.912594,
-50.116623,58.135746,
12.7484455,50.529713,
-96.65288,-49.56325,
41.52079,48.40075,
31.076979,-61.736607,
-51.685017,59.275284,
36.503742,-62.78666,
38.245975,39.336124,
-103.86532,-43.61906,
-46.705563,61.695374,
40.17871,36.667587,
36.295986,-64.10473,
-48.62521,58.16782,
