-178.86353,901.4192,
-896.017,749.98315,
-940.0945,493.242,
20.31285,817.2722,
-179.89641,916.7778,
-846.62976,514.5476,
884.38837,-581.36365,
660.5616,-459.67734,
-48.986122,879.0371,
-897.75165,669.7773,
-103.809204,712.4941,
796.12213,-755.60004,
-898.46655,720.05426,
748.39594,-482.20813,
-163.88185,793.4499,
-914.88885,693.81354,
647.09937,-785.665,
607.8041,-558.76294,
-958.6993,574.8737,
-285.3258,706.7902,
-960.02216,801.42896,
765.19727,-733.13586,
-772.84454,437.11853,
610.0658,-685.99615,
-208.17499,630.38617,
-200.19528,742.43115,
-785.47095,562.55896,
89.434265,853.8026,
-181.24867,764.26196,
649.9922,-592.541,
-47.994286,775.69196,
580.2165,-703.42236,
-281.3009,880.4892,
-205.26875,799.2628,
503.74936,-643.1466,
-44.46572,846.7465,
639.3449,-540.97656,
617.23083,-674.1513,
-378.1034,898.6655,
723.97,-698.52484,
-888.9202,635.079,
658.1598,-530.2529,
621.45514,-607.9929,
663.7522,-612.259,
712.914,-685.6992,
-151.39076,684.002,
529.04944,-649.42096,
-154.67867,587.17126,
-737.18445,547.30914,
-56.019974,802.3444,
561.98035,-568.96924,
669.32733,-858.30457,
798.2051,-677.339,
693.00024,-670.381,
-266.81738,779.2458,
-257.1303,782.1382,
555.94934,-493.38428,
-136.84084,794.23834,
-217.5046,847.0202,
-170.03276,948.2156,
-932.6328,616.5198,
566.89124,-821.82666,
593.82635,-598.58746,
-1110.6918,449.12036,
619.88965,-669.58105,
-184.92282,782.578,
-213.32686,757.79456,
64.23381,706.51843,
-261.7381,817.0589,
794.9518,-678.4714,
-52.096077,776.47644,
-1049.8969,519.2979,
766.3007,-652.2586,
-902.5685,499.08414,
-778.8835,810.4144,
-1150.9548,557.03564,
-1060.4034,772.33905,
436.77695,-621.1921,
622.1756,-672.7689,
-166.5319,1024.7291,
-114.530914,955.4481,
55.477783,847.10266,
606.7474,-804.57874,
697.4175,-732.71594,
-74.526245,853.7182,
-1028.9984,528.86,
-876.9674,682.0958,
-297.39673,922.513,
819.3555,-668.6962,
-939.97626,511.69934,
-427.19696,1097.9535,
-854.1947,558.5366,
-802.94165,628.2972,
-119.505806,864.6703,
-203.17087,957.05725,
-401.3052,697.27203,
-897.8478,663.48236,
-754.13477,474.72556,
616.2669,-649.8937,
-952.0096,496.32693,
